Final URL,Repository Path,Bytes,KB,Format,Width,Height,Git Tracked,Reference Location
https://www.qiuxiaomiao.com/assets/visual/joyful-sangyu-02-w480.webp,public/assets/visual/joyful-sangyu-02-w480.webp,48318,47.2,webp,480,268,yes,generated responsive candidate for /assets/visual/joyful-sangyu-02.webp
https://www.qiuxiaomiao.com/assets/visual/joyful-sangyu-02-w960.webp,public/assets/visual/joyful-sangyu-02-w960.webp,137822,134.6,webp,960,535,yes,generated responsive candidate for /assets/visual/joyful-sangyu-02.webp
https://www.qiuxiaomiao.com/assets/visual/joyful-sangyu-02.jpg,public/assets/visual/joyful-sangyu-02.jpg,288480,281.7,jpeg,1598,891,yes,src/App.jsx:326 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/joyful-sangyu-02.webp,public/assets/visual/joyful-sangyu-02.webp,251620,245.7,webp,1598,891,yes,src/App.jsx:326
https://www.qiuxiaomiao.com/assets/visual/joyful-sangyu-03-w1600.webp,public/assets/visual/joyful-sangyu-03-w1600.webp,72818,71.1,webp,1600,903,yes,generated responsive candidate for /assets/visual/joyful-sangyu-03.webp
https://www.qiuxiaomiao.com/assets/visual/joyful-sangyu-03-w480.webp,public/assets/visual/joyful-sangyu-03-w480.webp,14232,13.9,webp,480,271,yes,generated responsive candidate for /assets/visual/joyful-sangyu-03.webp
https://www.qiuxiaomiao.com/assets/visual/joyful-sangyu-03-w960.webp,public/assets/visual/joyful-sangyu-03-w960.webp,38394,37.5,webp,960,542,yes,generated responsive candidate for /assets/visual/joyful-sangyu-03.webp
https://www.qiuxiaomiao.com/assets/visual/joyful-sangyu-03.jpg,public/assets/visual/joyful-sangyu-03.jpg,102273,99.9,jpeg,1615,911,yes,src/App.jsx:327 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/joyful-sangyu-03.webp,public/assets/visual/joyful-sangyu-03.webp,77064,75.3,webp,1615,911,yes,src/App.jsx:327
https://www.qiuxiaomiao.com/assets/visual/joyful-sangyu-04-w480.webp,public/assets/visual/joyful-sangyu-04-w480.webp,10120,9.9,webp,480,272,yes,generated responsive candidate for /assets/visual/joyful-sangyu-04.webp
https://www.qiuxiaomiao.com/assets/visual/joyful-sangyu-04-w960.webp,public/assets/visual/joyful-sangyu-04-w960.webp,23896,23.3,webp,960,543,yes,generated responsive candidate for /assets/visual/joyful-sangyu-04.webp
https://www.qiuxiaomiao.com/assets/visual/joyful-sangyu-04.jpg,public/assets/visual/joyful-sangyu-04.jpg,68108,66.5,jpeg,1594,902,yes,src/App.jsx:328 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/joyful-sangyu-04.webp,public/assets/visual/joyful-sangyu-04.webp,44316,43.3,webp,1594,902,yes,src/App.jsx:328
https://www.qiuxiaomiao.com/assets/visual/joyful-sangyu-05-w480.webp,public/assets/visual/joyful-sangyu-05-w480.webp,32932,32.2,webp,480,270,yes,generated responsive candidate for /assets/visual/joyful-sangyu-05.webp
https://www.qiuxiaomiao.com/assets/visual/joyful-sangyu-05-w960.webp,public/assets/visual/joyful-sangyu-05-w960.webp,86482,84.5,webp,960,539,yes,generated responsive candidate for /assets/visual/joyful-sangyu-05.webp
https://www.qiuxiaomiao.com/assets/visual/joyful-sangyu-05.jpg,public/assets/visual/joyful-sangyu-05.jpg,211958,207.0,jpeg,1609,904,yes,src/App.jsx:329 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/joyful-sangyu-05.webp,public/assets/visual/joyful-sangyu-05.webp,164656,160.8,webp,1609,904,yes,src/App.jsx:329
https://www.qiuxiaomiao.com/assets/visual/joyful-sangyu-06-w480.webp,public/assets/visual/joyful-sangyu-06-w480.webp,17836,17.4,webp,480,272,yes,generated responsive candidate for /assets/visual/joyful-sangyu-06.webp
https://www.qiuxiaomiao.com/assets/visual/joyful-sangyu-06-w960.webp,public/assets/visual/joyful-sangyu-06-w960.webp,40844,39.9,webp,960,544,yes,generated responsive candidate for /assets/visual/joyful-sangyu-06.webp
https://www.qiuxiaomiao.com/assets/visual/joyful-sangyu-06.jpg,public/assets/visual/joyful-sangyu-06.jpg,105547,103.1,jpeg,1615,916,yes,src/App.jsx:330 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/joyful-sangyu-06.webp,public/assets/visual/joyful-sangyu-06.webp,74152,72.4,webp,1615,916,yes,src/App.jsx:330
https://www.qiuxiaomiao.com/assets/visual/joyful-sangyu-poster-w480.webp,public/assets/visual/joyful-sangyu-poster-w480.webp,20128,19.7,webp,480,276,yes,generated responsive candidate for /assets/visual/joyful-sangyu-poster.webp
https://www.qiuxiaomiao.com/assets/visual/joyful-sangyu-poster-w960.webp,public/assets/visual/joyful-sangyu-poster-w960.webp,45784,44.7,webp,960,553,yes,generated responsive candidate for /assets/visual/joyful-sangyu-poster.webp
https://www.qiuxiaomiao.com/assets/visual/joyful-sangyu-poster.jpg,public/assets/visual/joyful-sangyu-poster.jpg,94750,92.5,jpeg,1400,806,yes,src/App.jsx:321 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/joyful-sangyu-poster.webp,public/assets/visual/joyful-sangyu-poster.webp,80554,78.7,webp,1400,806,yes,src/App.jsx:321
https://www.qiuxiaomiao.com/assets/visual/millennium-pen-frame-w1600.webp,public/assets/visual/millennium-pen-frame-w1600.webp,45254,44.2,webp,1600,907,yes,generated responsive candidate for /assets/visual/millennium-pen-frame.webp
https://www.qiuxiaomiao.com/assets/visual/millennium-pen-frame-w480.webp,public/assets/visual/millennium-pen-frame-w480.webp,9050,8.8,webp,480,272,yes,generated responsive candidate for /assets/visual/millennium-pen-frame.webp
https://www.qiuxiaomiao.com/assets/visual/millennium-pen-frame-w960.webp,public/assets/visual/millennium-pen-frame-w960.webp,22746,22.2,webp,960,544,yes,generated responsive candidate for /assets/visual/millennium-pen-frame.webp
https://www.qiuxiaomiao.com/assets/visual/millennium-pen-frame.jpg,public/assets/visual/millennium-pen-frame.jpg,82615,80.7,jpeg,1908,1082,yes,src/App.jsx:406 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/millennium-pen-frame.webp,public/assets/visual/millennium-pen-frame.webp,73136,71.4,webp,1908,1082,yes,src/App.jsx:406
https://www.qiuxiaomiao.com/assets/visual/millennium-pen-poster-w1600.webp,public/assets/visual/millennium-pen-poster-w1600.webp,159266,155.5,webp,1600,2401,yes,generated responsive candidate for /assets/visual/millennium-pen-poster.webp
https://www.qiuxiaomiao.com/assets/visual/millennium-pen-poster-w480.webp,public/assets/visual/millennium-pen-poster-w480.webp,36062,35.2,webp,480,720,yes,generated responsive candidate for /assets/visual/millennium-pen-poster.webp
https://www.qiuxiaomiao.com/assets/visual/millennium-pen-poster-w960.webp,public/assets/visual/millennium-pen-poster-w960.webp,88120,86.1,webp,960,1441,yes,generated responsive candidate for /assets/visual/millennium-pen-poster.webp
https://www.qiuxiaomiao.com/assets/visual/millennium-pen-poster.jpg,public/assets/visual/millennium-pen-poster.jpg,277673,271.2,jpeg,1706,2560,yes,src/App.jsx:398 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/millennium-pen-poster.webp,public/assets/visual/millennium-pen-poster.webp,207884,203.0,webp,1706,2560,yes,src/App.jsx:398
https://www.qiuxiaomiao.com/assets/visual/pintan-01-w480.webp,public/assets/visual/pintan-01-w480.webp,8418,8.2,webp,480,362,yes,generated responsive candidate for /assets/visual/pintan-01.webp
https://www.qiuxiaomiao.com/assets/visual/pintan-01-w960.webp,public/assets/visual/pintan-01-w960.webp,20012,19.5,webp,960,723,yes,generated responsive candidate for /assets/visual/pintan-01.webp
https://www.qiuxiaomiao.com/assets/visual/pintan-01.jpg,public/assets/visual/pintan-01.jpg,40475,39.5,jpeg,1212,913,yes,src/App.jsx:225 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/pintan-01.webp,public/assets/visual/pintan-01.webp,28274,27.6,webp,1212,913,yes,src/App.jsx:225
https://www.qiuxiaomiao.com/assets/visual/pintan-02-w480.webp,public/assets/visual/pintan-02-w480.webp,6312,6.2,webp,480,377,yes,generated responsive candidate for /assets/visual/pintan-02.webp
https://www.qiuxiaomiao.com/assets/visual/pintan-02-w960.webp,public/assets/visual/pintan-02-w960.webp,13450,13.1,webp,960,754,yes,generated responsive candidate for /assets/visual/pintan-02.webp
https://www.qiuxiaomiao.com/assets/visual/pintan-02.jpg,public/assets/visual/pintan-02.jpg,29434,28.7,jpeg,1167,916,yes,src/App.jsx:226 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/pintan-02.webp,public/assets/visual/pintan-02.webp,16578,16.2,webp,1167,916,yes,src/App.jsx:226
https://www.qiuxiaomiao.com/assets/visual/pintan-03-w480.webp,public/assets/visual/pintan-03-w480.webp,4584,4.5,webp,480,373,yes,generated responsive candidate for /assets/visual/pintan-03.webp
https://www.qiuxiaomiao.com/assets/visual/pintan-03-w960.webp,public/assets/visual/pintan-03-w960.webp,10272,10.0,webp,960,745,yes,generated responsive candidate for /assets/visual/pintan-03.webp
https://www.qiuxiaomiao.com/assets/visual/pintan-03.jpg,public/assets/visual/pintan-03.jpg,25927,25.3,jpeg,1185,920,yes,src/App.jsx:227 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/pintan-03.webp,public/assets/visual/pintan-03.webp,13690,13.4,webp,1185,920,yes,src/App.jsx:227
https://www.qiuxiaomiao.com/assets/visual/pintan-04-w480.webp,public/assets/visual/pintan-04-w480.webp,5732,5.6,webp,480,375,yes,generated responsive candidate for /assets/visual/pintan-04.webp
https://www.qiuxiaomiao.com/assets/visual/pintan-04-w960.webp,public/assets/visual/pintan-04-w960.webp,12748,12.4,webp,960,750,yes,generated responsive candidate for /assets/visual/pintan-04.webp
https://www.qiuxiaomiao.com/assets/visual/pintan-04.jpg,public/assets/visual/pintan-04.jpg,29591,28.9,jpeg,1183,924,yes,src/App.jsx:228 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/pintan-04.webp,public/assets/visual/pintan-04.webp,16354,16.0,webp,1183,924,yes,src/App.jsx:228
https://www.qiuxiaomiao.com/assets/visual/pintan-05-w480.webp,public/assets/visual/pintan-05-w480.webp,14324,14.0,webp,480,372,yes,generated responsive candidate for /assets/visual/pintan-05.webp
https://www.qiuxiaomiao.com/assets/visual/pintan-05-w960.webp,public/assets/visual/pintan-05-w960.webp,31998,31.2,webp,960,744,yes,generated responsive candidate for /assets/visual/pintan-05.webp
https://www.qiuxiaomiao.com/assets/visual/pintan-05.jpg,public/assets/visual/pintan-05.jpg,56775,55.4,jpeg,1177,912,yes,src/App.jsx:229 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/pintan-05.webp,public/assets/visual/pintan-05.webp,40888,39.9,webp,1177,912,yes,src/App.jsx:229
https://www.qiuxiaomiao.com/assets/visual/pintan-06-w480.webp,public/assets/visual/pintan-06-w480.webp,2406,2.3,webp,480,374,yes,generated responsive candidate for /assets/visual/pintan-06.webp
https://www.qiuxiaomiao.com/assets/visual/pintan-06-w960.webp,public/assets/visual/pintan-06-w960.webp,5672,5.5,webp,960,749,yes,generated responsive candidate for /assets/visual/pintan-06.webp
https://www.qiuxiaomiao.com/assets/visual/pintan-06.jpg,public/assets/visual/pintan-06.jpg,14512,14.2,jpeg,1176,917,yes,src/App.jsx:230 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/pintan-06.webp,public/assets/visual/pintan-06.webp,7328,7.2,webp,1176,917,yes,src/App.jsx:230
https://www.qiuxiaomiao.com/assets/visual/pintan-poster-w480.webp,public/assets/visual/pintan-poster-w480.webp,40160,39.2,webp,480,720,yes,generated responsive candidate for /assets/visual/pintan-poster.webp
https://www.qiuxiaomiao.com/assets/visual/pintan-poster-w960.webp,public/assets/visual/pintan-poster-w960.webp,122362,119.5,webp,960,1440,yes,generated responsive candidate for /assets/visual/pintan-poster.webp
https://www.qiuxiaomiao.com/assets/visual/pintan-poster.jpg,public/assets/visual/pintan-poster.jpg,159646,155.9,jpeg,1080,1620,yes,src/App.jsx:221 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/pintan-poster.webp,public/assets/visual/pintan-poster.webp,172744,168.7,webp,1080,1620,yes,src/App.jsx:221
https://www.qiuxiaomiao.com/assets/visual/run-away-01-w480.webp,public/assets/visual/run-away-01-w480.webp,10138,9.9,webp,480,256,yes,generated responsive candidate for /assets/visual/run-away-01.webp
https://www.qiuxiaomiao.com/assets/visual/run-away-01-w960.webp,public/assets/visual/run-away-01-w960.webp,21120,20.6,webp,960,512,yes,generated responsive candidate for /assets/visual/run-away-01.webp
https://www.qiuxiaomiao.com/assets/visual/run-away-01.jpg,public/assets/visual/run-away-01.jpg,61345,59.9,jpeg,1598,853,yes,src/App.jsx:208 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/run-away-01.webp,public/assets/visual/run-away-01.webp,37810,36.9,webp,1598,853,yes,src/App.jsx:208
https://www.qiuxiaomiao.com/assets/visual/run-away-02-w480.webp,public/assets/visual/run-away-02-w480.webp,9664,9.4,webp,480,258,yes,generated responsive candidate for /assets/visual/run-away-02.webp
https://www.qiuxiaomiao.com/assets/visual/run-away-02-w960.webp,public/assets/visual/run-away-02-w960.webp,22038,21.5,webp,960,515,yes,generated responsive candidate for /assets/visual/run-away-02.webp
https://www.qiuxiaomiao.com/assets/visual/run-away-02.jpg,public/assets/visual/run-away-02.jpg,59398,58.0,jpeg,1601,859,yes,src/App.jsx:209 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/run-away-02.webp,public/assets/visual/run-away-02.webp,37780,36.9,webp,1601,859,yes,src/App.jsx:209
https://www.qiuxiaomiao.com/assets/visual/run-away-03-w480.webp,public/assets/visual/run-away-03-w480.webp,8884,8.7,webp,480,259,yes,generated responsive candidate for /assets/visual/run-away-03.webp
https://www.qiuxiaomiao.com/assets/visual/run-away-03-w960.webp,public/assets/visual/run-away-03-w960.webp,20342,19.9,webp,960,518,yes,generated responsive candidate for /assets/visual/run-away-03.webp
https://www.qiuxiaomiao.com/assets/visual/run-away-03.jpg,public/assets/visual/run-away-03.jpg,53180,51.9,jpeg,1578,851,yes,src/App.jsx:210 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/run-away-03.webp,public/assets/visual/run-away-03.webp,35794,35.0,webp,1578,851,yes,src/App.jsx:210
https://www.qiuxiaomiao.com/assets/visual/run-away-04-w1600.webp,public/assets/visual/run-away-04-w1600.webp,88468,86.4,webp,1600,853,yes,generated responsive candidate for /assets/visual/run-away-04.webp
https://www.qiuxiaomiao.com/assets/visual/run-away-04-w480.webp,public/assets/visual/run-away-04-w480.webp,20304,19.8,webp,480,256,yes,generated responsive candidate for /assets/visual/run-away-04.webp
https://www.qiuxiaomiao.com/assets/visual/run-away-04-w960.webp,public/assets/visual/run-away-04-w960.webp,48908,47.8,webp,960,512,yes,generated responsive candidate for /assets/visual/run-away-04.webp
https://www.qiuxiaomiao.com/assets/visual/run-away-04.jpg,public/assets/visual/run-away-04.jpg,121127,118.3,jpeg,1608,857,yes,src/App.jsx:211 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/run-away-04.webp,public/assets/visual/run-away-04.webp,93146,91.0,webp,1608,857,yes,src/App.jsx:211
https://www.qiuxiaomiao.com/assets/visual/run-away-05-w480.webp,public/assets/visual/run-away-05-w480.webp,4942,4.8,webp,480,260,yes,generated responsive candidate for /assets/visual/run-away-05.webp
https://www.qiuxiaomiao.com/assets/visual/run-away-05-w960.webp,public/assets/visual/run-away-05-w960.webp,10914,10.7,webp,960,520,yes,generated responsive candidate for /assets/visual/run-away-05.webp
https://www.qiuxiaomiao.com/assets/visual/run-away-05.jpg,public/assets/visual/run-away-05.jpg,37445,36.6,jpeg,1578,854,yes,src/App.jsx:212 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/run-away-05.webp,public/assets/visual/run-away-05.webp,19496,19.0,webp,1578,854,yes,src/App.jsx:212
https://www.qiuxiaomiao.com/assets/visual/run-away-06-w480.webp,public/assets/visual/run-away-06-w480.webp,4918,4.8,webp,480,263,yes,generated responsive candidate for /assets/visual/run-away-06.webp
https://www.qiuxiaomiao.com/assets/visual/run-away-06-w960.webp,public/assets/visual/run-away-06-w960.webp,10790,10.5,webp,960,526,yes,generated responsive candidate for /assets/visual/run-away-06.webp
https://www.qiuxiaomiao.com/assets/visual/run-away-06.jpg,public/assets/visual/run-away-06.jpg,32247,31.5,jpeg,1563,856,yes,src/App.jsx:213 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/run-away-06.webp,public/assets/visual/run-away-06.webp,19928,19.5,webp,1563,856,yes,src/App.jsx:213
https://www.qiuxiaomiao.com/assets/visual/run-away-poster-w480.webp,public/assets/visual/run-away-poster-w480.webp,3164,3.1,webp,480,230,yes,generated responsive candidate for /assets/visual/run-away-poster.webp
https://www.qiuxiaomiao.com/assets/visual/run-away-poster-w960.webp,public/assets/visual/run-away-poster-w960.webp,6868,6.7,webp,960,459,yes,generated responsive candidate for /assets/visual/run-away-poster.webp
https://www.qiuxiaomiao.com/assets/visual/run-away-poster.jpg,public/assets/visual/run-away-poster.jpg,19465,19.0,jpeg,1400,670,yes,src/App.jsx:200 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/run-away-poster.webp,public/assets/visual/run-away-poster.webp,11562,11.3,webp,1400,670,yes,src/App.jsx:200
https://www.qiuxiaomiao.com/assets/visual/shaded-canvas-01-w480.webp,public/assets/visual/shaded-canvas-01-w480.webp,13628,13.3,webp,480,206,yes,generated responsive candidate for /assets/visual/shaded-canvas-01.webp
https://www.qiuxiaomiao.com/assets/visual/shaded-canvas-01-w960.webp,public/assets/visual/shaded-canvas-01-w960.webp,29350,28.7,webp,960,412,yes,generated responsive candidate for /assets/visual/shaded-canvas-01.webp
https://www.qiuxiaomiao.com/assets/visual/shaded-canvas-01.jpg,public/assets/visual/shaded-canvas-01.jpg,72868,71.2,jpeg,1576,676,yes,src/App.jsx:242 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/shaded-canvas-01.webp,public/assets/visual/shaded-canvas-01.webp,49980,48.8,webp,1576,676,yes,src/App.jsx:242
https://www.qiuxiaomiao.com/assets/visual/shaded-canvas-02-w480.webp,public/assets/visual/shaded-canvas-02-w480.webp,7802,7.6,webp,480,210,yes,generated responsive candidate for /assets/visual/shaded-canvas-02.webp
https://www.qiuxiaomiao.com/assets/visual/shaded-canvas-02-w960.webp,public/assets/visual/shaded-canvas-02-w960.webp,16342,16.0,webp,960,420,yes,generated responsive candidate for /assets/visual/shaded-canvas-02.webp
https://www.qiuxiaomiao.com/assets/visual/shaded-canvas-02.jpg,public/assets/visual/shaded-canvas-02.jpg,44067,43.0,jpeg,1571,687,yes,src/App.jsx:243 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/shaded-canvas-02.webp,public/assets/visual/shaded-canvas-02.webp,29032,28.4,webp,1571,687,yes,src/App.jsx:243
https://www.qiuxiaomiao.com/assets/visual/shaded-canvas-03-w480.webp,public/assets/visual/shaded-canvas-03-w480.webp,15894,15.5,webp,480,210,yes,generated responsive candidate for /assets/visual/shaded-canvas-03.webp
https://www.qiuxiaomiao.com/assets/visual/shaded-canvas-03-w960.webp,public/assets/visual/shaded-canvas-03-w960.webp,34316,33.5,webp,960,420,yes,generated responsive candidate for /assets/visual/shaded-canvas-03.webp
https://www.qiuxiaomiao.com/assets/visual/shaded-canvas-03.jpg,public/assets/visual/shaded-canvas-03.jpg,85101,83.1,jpeg,1593,697,yes,src/App.jsx:244 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/shaded-canvas-03.webp,public/assets/visual/shaded-canvas-03.webp,58092,56.7,webp,1593,697,yes,src/App.jsx:244
https://www.qiuxiaomiao.com/assets/visual/shaded-canvas-04-w480.webp,public/assets/visual/shaded-canvas-04-w480.webp,9192,9.0,webp,480,210,yes,generated responsive candidate for /assets/visual/shaded-canvas-04.webp
https://www.qiuxiaomiao.com/assets/visual/shaded-canvas-04-w960.webp,public/assets/visual/shaded-canvas-04-w960.webp,19266,18.8,webp,960,421,yes,generated responsive candidate for /assets/visual/shaded-canvas-04.webp
https://www.qiuxiaomiao.com/assets/visual/shaded-canvas-04.jpg,public/assets/visual/shaded-canvas-04.jpg,58335,57.0,jpeg,1606,704,yes,src/App.jsx:245 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/shaded-canvas-04.webp,public/assets/visual/shaded-canvas-04.webp,34310,33.5,webp,1606,704,yes,src/App.jsx:245
https://www.qiuxiaomiao.com/assets/visual/shaded-canvas-05-w480.webp,public/assets/visual/shaded-canvas-05-w480.webp,24596,24.0,webp,480,211,yes,generated responsive candidate for /assets/visual/shaded-canvas-05.webp
https://www.qiuxiaomiao.com/assets/visual/shaded-canvas-05-w960.webp,public/assets/visual/shaded-canvas-05-w960.webp,60054,58.6,webp,960,423,yes,generated responsive candidate for /assets/visual/shaded-canvas-05.webp
https://www.qiuxiaomiao.com/assets/visual/shaded-canvas-05.jpg,public/assets/visual/shaded-canvas-05.jpg,124305,121.4,jpeg,1595,702,yes,src/App.jsx:246 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/shaded-canvas-05.webp,public/assets/visual/shaded-canvas-05.webp,103756,101.3,webp,1595,702,yes,src/App.jsx:246
https://www.qiuxiaomiao.com/assets/visual/shaded-canvas-06-w480.webp,public/assets/visual/shaded-canvas-06-w480.webp,5460,5.3,webp,480,217,yes,generated responsive candidate for /assets/visual/shaded-canvas-06.webp
https://www.qiuxiaomiao.com/assets/visual/shaded-canvas-06-w960.webp,public/assets/visual/shaded-canvas-06-w960.webp,12588,12.3,webp,960,434,yes,generated responsive candidate for /assets/visual/shaded-canvas-06.webp
https://www.qiuxiaomiao.com/assets/visual/shaded-canvas-06.jpg,public/assets/visual/shaded-canvas-06.jpg,36107,35.3,jpeg,1588,718,yes,src/App.jsx:247 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/shaded-canvas-06.webp,public/assets/visual/shaded-canvas-06.webp,21954,21.4,webp,1588,718,yes,src/App.jsx:247
https://www.qiuxiaomiao.com/assets/visual/shaded-canvas-poster-w480.webp,public/assets/visual/shaded-canvas-poster-w480.webp,33256,32.5,webp,480,720,yes,generated responsive candidate for /assets/visual/shaded-canvas-poster.webp
https://www.qiuxiaomiao.com/assets/visual/shaded-canvas-poster.jpg,public/assets/visual/shaded-canvas-poster.jpg,47973,46.8,jpeg,538,807,yes,src/App.jsx:238 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/shaded-canvas-poster.webp,public/assets/visual/shaded-canvas-poster.webp,49776,48.6,webp,538,807,yes,src/App.jsx:238
https://www.qiuxiaomiao.com/assets/visual/summer-flower-01-w1600.webp,public/assets/visual/summer-flower-01-w1600.webp,25584,25.0,webp,1600,681,yes,generated responsive candidate for /assets/visual/summer-flower-01.webp
https://www.qiuxiaomiao.com/assets/visual/summer-flower-01-w480.webp,public/assets/visual/summer-flower-01-w480.webp,6486,6.3,webp,480,204,yes,generated responsive candidate for /assets/visual/summer-flower-01.webp
https://www.qiuxiaomiao.com/assets/visual/summer-flower-01-w960.webp,public/assets/visual/summer-flower-01-w960.webp,13970,13.6,webp,960,409,yes,generated responsive candidate for /assets/visual/summer-flower-01.webp
https://www.qiuxiaomiao.com/assets/visual/summer-flower-01.jpg,public/assets/visual/summer-flower-01.jpg,44960,43.9,jpeg,1612,686,yes,src/App.jsx:298 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/summer-flower-01.webp,public/assets/visual/summer-flower-01.webp,31238,30.5,webp,1612,686,yes,src/App.jsx:298
https://www.qiuxiaomiao.com/assets/visual/summer-flower-02-w480.webp,public/assets/visual/summer-flower-02-w480.webp,30030,29.3,webp,480,207,yes,generated responsive candidate for /assets/visual/summer-flower-02.webp
https://www.qiuxiaomiao.com/assets/visual/summer-flower-02-w960.webp,public/assets/visual/summer-flower-02-w960.webp,77950,76.1,webp,960,414,yes,generated responsive candidate for /assets/visual/summer-flower-02.webp
https://www.qiuxiaomiao.com/assets/visual/summer-flower-02.jpg,public/assets/visual/summer-flower-02.jpg,149394,145.9,jpeg,1588,684,yes,src/App.jsx:299 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/summer-flower-02.webp,public/assets/visual/summer-flower-02.webp,162764,158.9,webp,1588,684,yes,src/App.jsx:299
https://www.qiuxiaomiao.com/assets/visual/summer-flower-poster-w480.webp,public/assets/visual/summer-flower-poster-w480.webp,114952,112.3,webp,480,720,yes,generated responsive candidate for /assets/visual/summer-flower-poster.webp
https://www.qiuxiaomiao.com/assets/visual/summer-flower-poster-w960.webp,public/assets/visual/summer-flower-poster-w960.webp,328142,320.5,webp,960,1440,yes,generated responsive candidate for /assets/visual/summer-flower-poster.webp
https://www.qiuxiaomiao.com/assets/visual/summer-flower-poster.jpg,public/assets/visual/summer-flower-poster.jpg,475804,464.7,jpeg,1280,1920,yes,src/App.jsx:294 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/summer-flower-poster.webp,public/assets/visual/summer-flower-poster.webp,557196,544.1,webp,1280,1920,yes,src/App.jsx:294
https://www.qiuxiaomiao.com/assets/visual/upgrade-log-01-w1600.webp,public/assets/visual/upgrade-log-01-w1600.webp,7594,7.4,webp,1600,837,yes,generated responsive candidate for /assets/visual/upgrade-log-01.webp
https://www.qiuxiaomiao.com/assets/visual/upgrade-log-01-w480.webp,public/assets/visual/upgrade-log-01-w480.webp,1670,1.6,webp,480,251,yes,generated responsive candidate for /assets/visual/upgrade-log-01.webp
https://www.qiuxiaomiao.com/assets/visual/upgrade-log-01-w960.webp,public/assets/visual/upgrade-log-01-w960.webp,4004,3.9,webp,960,502,yes,generated responsive candidate for /assets/visual/upgrade-log-01.webp
https://www.qiuxiaomiao.com/assets/visual/upgrade-log-01.jpg,public/assets/visual/upgrade-log-01.jpg,23694,23.1,jpeg,1920,1004,yes,src/App.jsx:388 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/upgrade-log-01.webp,public/assets/visual/upgrade-log-01.webp,9810,9.6,webp,1920,1004,yes,src/App.jsx:388
https://www.qiuxiaomiao.com/assets/visual/upgrade-log-02-w1600.webp,public/assets/visual/upgrade-log-02-w1600.webp,26102,25.5,webp,1600,888,yes,generated responsive candidate for /assets/visual/upgrade-log-02.webp
https://www.qiuxiaomiao.com/assets/visual/upgrade-log-02-w480.webp,public/assets/visual/upgrade-log-02-w480.webp,6454,6.3,webp,480,266,yes,generated responsive candidate for /assets/visual/upgrade-log-02.webp
https://www.qiuxiaomiao.com/assets/visual/upgrade-log-02-w960.webp,public/assets/visual/upgrade-log-02-w960.webp,14796,14.4,webp,960,533,yes,generated responsive candidate for /assets/visual/upgrade-log-02.webp
https://www.qiuxiaomiao.com/assets/visual/upgrade-log-02.jpg,public/assets/visual/upgrade-log-02.jpg,58769,57.4,jpeg,1914,1062,yes,src/App.jsx:389 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/upgrade-log-02.webp,public/assets/visual/upgrade-log-02.webp,38504,37.6,webp,1914,1062,yes,src/App.jsx:389
https://www.qiuxiaomiao.com/assets/visual/upgrade-log-03-w1600.webp,public/assets/visual/upgrade-log-03-w1600.webp,60228,58.8,webp,1600,877,yes,generated responsive candidate for /assets/visual/upgrade-log-03.webp
https://www.qiuxiaomiao.com/assets/visual/upgrade-log-03-w480.webp,public/assets/visual/upgrade-log-03-w480.webp,14570,14.2,webp,480,263,yes,generated responsive candidate for /assets/visual/upgrade-log-03.webp
https://www.qiuxiaomiao.com/assets/visual/upgrade-log-03-w960.webp,public/assets/visual/upgrade-log-03-w960.webp,35766,34.9,webp,960,526,yes,generated responsive candidate for /assets/visual/upgrade-log-03.webp
